country,city_slug,category_key,n
MX,degollado,abogado,10
MX,delicias,electricidad,61
MX,delicias,abogado,52
MX,delicias,fiscal,50
MX,delicias,extranjeria,49
MX,delicias,mecanica,35
MX,delicias,carpinteria,24
MX,delicias,arquitecto,14
MX,delicias,cerrajero,9
MX,delicias,ingenieria,6
MX,delicias,notario,3
MX,delicias,fontaneria,1
MX,depto-801-b-03710-benito-juarez,medicina,1
MX,doctor-arroyo,abogado,4
MX,doctor-mora,abogado,5
MX,durango,mecanica,1225
MX,durango,farmacia,902
MX,durango,medicina,626
MX,durango,dentista,464
MX,durango,fiscal,312
MX,durango,electricidad,290
MX,durango,carpinteria,265
MX,durango,veterinario,213
MX,durango,abogado,198
MX,durango,ingenieria,198
MX,durango,psicologia,157
MX,durango,extranjeria,119
MX,durango,arquitecto,100
MX,durango,cerrajero,65
MX,durango,notario,51
MX,durango,fisioterapia,46
MX,durango,itv,13
MX,durango,fontaneria,7
MX,durango,enfermeria,3
MX,durango,hvac,1
MX,dzitbalche,abogado,2
MX,e-granjas-coapa-14330-tlalpan,medicina,1
MX,ebano,mecanica,173
MX,ebano,medicina,50
MX,ebano,farmacia,16
MX,ebano,fiscal,11
MX,ebano,carpinteria,11
MX,ebano,dentista,9
MX,ebano,psicologia,6
MX,ebano,abogado,2
MX,ebano,electricidad,2
MX,ebano,ingenieria,1
MX,ecatepec,extranjeria,316
MX,ecatepec,fiscal,77
MX,ecatepec,fontaneria,31
MX,ecatepec,carpinteria,28
MX,ecatepec,notario,13
MX,ecatepec,electricidad,13
MX,ecatepec,arquitecto,10
MX,ecatepec-de-morelos,abogado,260
MX,ecuandureo,abogado,5
MX,eje-barrio-de-fatima-29270-san-cristobal,medicina,1
MX,el-calvario-tuxtla,medicina,1
MX,el-fuerte,mecanica,178
MX,el-fuerte,medicina,54
MX,el-fuerte,farmacia,40
MX,el-fuerte,dentista,25
MX,el-fuerte,fiscal,23
MX,el-fuerte,psicologia,16
MX,el-fuerte,carpinteria,8
MX,el-fuerte,abogado,8
MX,el-fuerte,extranjeria,5
MX,el-fuerte,notario,3
MX,el-fuerte,ingenieria,1
MX,el-grullo,abogado,10
MX,el-marques,mecanica,249
MX,el-marques,medicina,89
MX,el-marques,farmacia,66
MX,el-marques,fiscal,52
MX,el-marques,dentista,50
MX,el-marques,carpinteria,33
MX,el-marques,ingenieria,22
MX,el-marques,psicologia,15
MX,el-marques,electricidad,15
MX,el-marques,arquitecto,9
MX,el-marques,abogado,6
MX,el-marques,extranjeria,4
MX,el-marques,fontaneria,2
MX,el-parral,abogado,2
MX,el-salto,abogado,10
MX,el-salto,extranjeria,9
MX,el-salto,notario,2
MX,el-salto,fiscal,2
MX,el-salto,fontaneria,1
MX,el-salto,hvac,1
MX,el-salto,ingenieria,1
MX,el-salto,electricidad,1
MX,emiliano-zapata-mor,extranjeria,41
MX,emiliano-zapata-mor,fiscal,21
MX,emiliano-zapata-mor,notario,7
MX,emiliano-zapata-mor,electricidad,3
MX,emiliano-zapata-mor,arquitecto,2
MX,emiliano-zapata-mor,carpinteria,1
MX,empalme,mecanica,142
MX,empalme,medicina,37
MX,empalme,psicologia,14
MX,empalme,farmacia,13
MX,empalme,dentista,12
MX,empalme,carpinteria,9
MX,empalme,fiscal,7
MX,empalme,abogado,5
MX,empalme,extranjeria,3
MX,empalme,ingenieria,2
MX,empalme,notario,2
MX,empalme,hvac,1
MX,empalme,fontaneria,1
MX,encarnacion-de-diaz,abogado,28
MX,ensenada,medicina,439
MX,ensenada,fiscal,338
MX,ensenada,farmacia,313
MX,ensenada,abogado,190
MX,ensenada,extranjeria,177
MX,ensenada,dentista,173
MX,ensenada,electricidad,124
MX,ensenada,carpinteria,124
MX,ensenada,arquitecto,98
MX,ensenada,psicologia,81
MX,ensenada,mecanica,73
MX,ensenada,ingenieria,73
MX,ensenada,fisioterapia,25
MX,ensenada,notario,22
MX,ensenada,cerrajero,17
MX,ensenada,itv,9
MX,ensenada,fontaneria,8
MX,ensenada,hvac,3
MX,entrada-2-polanco-11570-miguel-hidalgo,medicina,1
MX,entrada-2-polanco-11570-miguel-hidalgo-ciudad-de-mexico-09011090193-07-03-2018-vigente-vigente-ninguna,medicina,1
MX,epitacio-huerta,abogado,3
MX,erongaricuaro,abogado,3
MX,escarcega,electricidad,14
MX,escarcega,abogado,11
MX,escarcega,fiscal,9
MX,escarcega,extranjeria,9
MX,escarcega,cerrajero,7
MX,escarcega,mecanica,7
MX,escarcega,carpinteria,5
MX,escarcega,notario,2
MX,escarcega,arquitecto,1
MX,escobedo,electricidad,9
MX,escobedo,arquitecto,8
MX,escobedo,extranjeria,8
MX,escobedo,fontaneria,7
MX,escobedo,fiscal,7
MX,escobedo,carpinteria,6
MX,escobedo,ingenieria,2
MX,escobedo,notario,2
MX,escobedo,medicina,1
MX,escuinapa,mecanica,140
MX,escuinapa,medicina,56
MX,escuinapa,dentista,33
MX,escuinapa,fiscal,20
MX,escuinapa,farmacia,15
MX,escuinapa,carpinteria,11
MX,escuinapa,psicologia,8
MX,escuinapa,abogado,7
MX,escuinapa,extranjeria,4
MX,escuinapa,notario,3
MX,escuinapa,ingenieria,1
MX,escuintla,abogado,3
MX,esq-acueducto-vasco-de-quiroga-58150-morelia,medicina,1
MX,esq-ipn-07760-gustavo-a-madero,medicina,1
MX,esquina-con-04000-coyoacan,medicina,1
MX,estacion-lic-ad-31690-guerrero,medicina,1
MX,estado-de,medicina,1
MX,etzatlan,abogado,3
MX,felipe-carrillo-puerto,mecanica,95
MX,felipe-carrillo-puerto,medicina,37
MX,felipe-carrillo-puerto,fiscal,23
MX,felipe-carrillo-puerto,carpinteria,18
MX,felipe-carrillo-puerto,dentista,13
MX,felipe-carrillo-puerto,abogado,10
MX,felipe-carrillo-puerto,farmacia,4
MX,felipe-carrillo-puerto,psicologia,1
MX,felipe-carrillo-puerto,arquitecto,1
MX,formulas,medicina,1
MX,fracc-cosmos-58050-morelia,medicina,1
MX,fracc-las-palmeras-pichucalco,medicina,1
MX,fracc-prado-floresta-copainala,medicina,1
MX,fraccion-iii-vigente-vigente-ninguna,medicina,1
MX,fresnillo,mecanica,669
MX,fresnillo,medicina,246
MX,fresnillo,dentista,153
MX,fresnillo,fiscal,87
MX,fresnillo,abogado,84
MX,fresnillo,farmacia,76
MX,fresnillo,psicologia,37
MX,fresnillo,carpinteria,34
MX,fresnillo,ingenieria,11
MX,fresnillo,electricidad,10
MX,fresnillo,arquitecto,6
MX,fresnillo,fontaneria,2
MX,frontera-coa,extranjeria,11
MX,frontera-coa,fiscal,8
MX,frontera-coa,notario,4
MX,garcia,abogado,8
MX,garcia-nl,extranjeria,7
MX,garcia-nl,carpinteria,6
MX,garcia-nl,arquitecto,1
MX,garcia-nl,fiscal,1
MX,garcia-nl,notario,1
MX,garcia-nl,fontaneria,1
MX,general-bravo,abogado,1
MX,gomez-palacio,mecanica,519
MX,gomez-palacio,farmacia,276
MX,gomez-palacio,medicina,250
MX,gomez-palacio,carpinteria,154
MX,gomez-palacio,dentista,110
MX,gomez-palacio,electricidad,110
MX,gomez-palacio,fiscal,94
MX,gomez-palacio,abogado,91
MX,gomez-palacio,extranjeria,61
MX,gomez-palacio,psicologia,35
MX,gomez-palacio,notario,22
MX,gomez-palacio,arquitecto,20
MX,gomez-palacio,cerrajero,17
MX,gomez-palacio,fontaneria,13
MX,gomez-palacio,ingenieria,13
MX,gomez-palacio,fisioterapia,9
MX,gomez-palacio,itv,5
MX,gomez-palacio,hvac,3
MX,gomez-palacio,enfermeria,2
MX,guachochi,abogado,2
MX,guadalajara,abogado,570
MX,guadalupe-nl,fiscal,58
MX,guadalupe-nl,extranjeria,55
MX,guadalupe-nl,carpinteria,27
MX,guadalupe-nl,electricidad,25
MX,guadalupe-nl,fontaneria,20
MX,guadalupe-nl,notario,6
MX,guadalupe-nl,arquitecto,5
MX,guadalupe-victoria-dgo,extranjeria,8
MX,guadalupe-victoria-dgo,fiscal,2
MX,guadalupe-victoria-dgo,notario,1
MX,guadalupe-victoria-dgo,electricidad,1
MX,guadalupe-zac,medicina,12
MX,guadalupe-zac,ingenieria,12
MX,guadalupe-zac,dentista,7
MX,guadalupe-zac,mecanica,3
MX,guadalupe-zac,hvac,3
MX,guadalupe-zac,fiscal,2
MX,guadalupe-zac,veterinario,2
MX,guadalupe-zac,arquitecto,1
MX,guadalupe-zac,extranjeria,1
MX,guadalupe-zac,electricidad,1
MX,guanajuato,abogado,79
MX,guasave,mecanica,927
MX,guasave,medicina,248
MX,guasave,dentista,145
MX,guasave,fiscal,139
MX,guasave,farmacia,107
MX,guasave,carpinteria,59
MX,guasave,psicologia,52
MX,guasave,abogado,48
MX,guasave,extranjeria,40
MX,guasave,notario,8
MX,guasave,electricidad,8
MX,guasave,fontaneria,6
MX,guasave,ingenieria,5
MX,guasave,arquitecto,4
MX,guaymas,mecanica,396
MX,guaymas,medicina,154
MX,guaymas,fiscal,80
MX,guaymas,abogado,63
MX,guaymas,dentista,59
MX,guaymas,extranjeria,55
MX,guaymas,farmacia,40
MX,guaymas,psicologia,34
MX,guaymas,carpinteria,28
MX,guaymas,ingenieria,16
MX,guaymas,notario,8
MX,guaymas,electricidad,6
MX,guaymas,arquitecto,4
MX,guaymas,hvac,1
MX,guaymas,fontaneria,1
MX,guerrero,abogado,12
MX,gustavo-a-madero,farmacia,1793
MX,gustavo-a-madero,fiscal,485
MX,gustavo-a-madero,mecanica,273
MX,gustavo-a-madero,electricidad,250
MX,gustavo-a-madero,carpinteria,233
MX,gustavo-a-madero,medicina,185
MX,gustavo-a-madero,abogado,94
MX,gustavo-a-madero,ingenieria,76
MX,gustavo-a-madero,fontaneria,66
MX,gustavo-a-madero,arquitecto,58
MX,gustavo-a-madero,cerrajero,44
MX,gustavo-a-madero,psicologia,30
MX,gustavo-a-madero,fisioterapia,22
MX,gustavo-a-madero,dentista,20
MX,gustavo-a-madero,extranjeria,8
MX,gustavo-a-madero,notario,6
MX,gustavo-a-madero,itv,6
MX,gustavo-a-madero,hvac,2
MX,gustavo-a-madero,enfermeria,1
MX,h,medicina,1
MX,hecelchakan,abogado,7
MX,hemoderivados,medicina,17
MX,hemoderivados-sistema-de,medicina,1
MX,hemoderivados-vigente-vigente-ninguna,medicina,24
MX,hemoderivados-y,medicina,2
MX,hermosillo,mecanica,6214
MX,hermosillo,medicina,2697
MX,hermosillo,fiscal,1156
MX,hermosillo,dentista,993
MX,hermosillo,abogado,741
MX,hermosillo,farmacia,584
MX,hermosillo,carpinteria,537
MX,hermosillo,psicologia,492
MX,hermosillo,extranjeria,319
MX,hermosillo,arquitecto,265
MX,hermosillo,ingenieria,177
MX,hermosillo,electricidad,171
MX,hermosillo,veterinario,144
MX,hermosillo,notario,83
MX,hermosillo,fontaneria,36
MX,hermosillo,hvac,11
MX,hermosillo,enfermeria,3
MX,hermosillo,fisioterapia,2
MX,hidalgo-del-parral,abogado,64
MX,hidalgo-tuxtla,medicina,1
MX,hopelchen,abogado,2
MX,hostotipaquillo,abogado,1
MX,huamantla,farmacia,175
MX,huamantla,mecanica,135
MX,huamantla,medicina,59
MX,huamantla,dentista,49
MX,huamantla,fiscal,28
MX,huamantla,carpinteria,17
MX,huamantla,abogado,17
MX,huamantla,extranjeria,17
MX,huamantla,psicologia,14
MX,huamantla,notario,8
MX,huamantla,arquitecto,8
MX,huamantla,itv,4
MX,huamantla,electricidad,2
MX,huamantla,fontaneria,2
MX,huamantla,enfermeria,1
MX,huamantla,ingenieria,1
MX,huamantla,fisioterapia,1
MX,huamuxtitlan,abogado,1
MX,huandacareo,abogado,6
MX,huanimaro,abogado,4
MX,huatabampo,mecanica,236
MX,huatabampo,medicina,59
MX,huatabampo,fiscal,41
MX,huatabampo,farmacia,25
MX,huatabampo,dentista,20
MX,huatabampo,abogado,14
MX,huatabampo,psicologia,13
MX,huatabampo,extranjeria,11
MX,huatabampo,carpinteria,11
MX,huatabampo,arquitecto,4
MX,huatabampo,notario,3
MX,huatabampo,electricidad,2
MX,huatabampo,ingenieria,1
MX,huatusco,mecanica,227
MX,huatusco,medicina,82
MX,huatusco,fiscal,49
MX,huatusco,farmacia,42
MX,huatusco,abogado,42
MX,huatusco,dentista,40
MX,huatusco,extranjeria,39
MX,huatusco,psicologia,29
MX,huatusco,carpinteria,18
MX,huatusco,arquitecto,10
MX,huatusco,notario,3
MX,huatusco,ingenieria,3
MX,huauchinango,mecanica,204
MX,huauchinango,medicina,127
MX,huauchinango,fiscal,63
MX,huauchinango,dentista,52
MX,huauchinango,abogado,51
MX,huauchinango,extranjeria,47
MX,huauchinango,farmacia,30
MX,huauchinango,carpinteria,19
MX,huauchinango,psicologia,13
MX,huauchinango,arquitecto,8
MX,huauchinango,electricidad,6
MX,huauchinango,notario,4
MX,huauchinango,ingenieria,1
MX,huehuetoca,abogado,13
MX,huehuetoca-mexico-15035090001-25-01-2024-vigente-vigente-ninguna,medicina,1
MX,huejucar,abogado,3
MX,huejuquilla-el-alto,abogado,2
MX,huejutla-de-reyes,abogado,7
MX,hueypoxtla,abogado,2
MX,huichapan,abogado,7
MX,huimanguillo,mecanica,291
MX,huimanguillo,medicina,124
MX,huimanguillo,fiscal,48
MX,huimanguillo,dentista,30
MX,huimanguillo,carpinteria,25
MX,huimanguillo,abogado,20
MX,huimanguillo,psicologia,20
MX,huimanguillo,extranjeria,17
MX,huimanguillo,farmacia,14
MX,huimanguillo,notario,3
MX,huimanguillo,ingenieria,2
MX,huitiupan,abogado,1
MX,huixquilucan,abogado,41
MX,huixquilucan,extranjeria,31
MX,huixquilucan,arquitecto,24
MX,huixquilucan,fiscal,22
MX,huixquilucan,notario,14
MX,huixquilucan,carpinteria,8
MX,huixquilucan,fontaneria,8
MX,huixquilucan,electricidad,2
MX,huixquilucan,ingenieria,1
MX,huixquilucan,medicina,1
MX,huixtla,abogado,17
MX,iguala-de-la-independencia,abogado,11
MX,ii-y-iii-ahuehuete-74220-atlixco,medicina,1
MX,ii-y-iii-jalpan-n-16-la-paz-72160-puebla,medicina,1
MX,iii,medicina,8
MX,iii-y-b-ra-y-soa-y-v,medicina,1
MX,indaparapeo,abogado,1
MX,industrial-58130-morelia,medicina,1
MX,infonavit-iztacalco-08900-iztacalco,medicina,1
MX,int-01-06400-cuauhtemoc,medicina,1
MX,int-1-roma-sur,medicina,2
MX,int-1-roma-sur-06760-09006090045-05-09-2023-vigente-vigente-ninguna,medicina,1
MX,int-1-roma-sur-06760-09006090351-14-03-2023-vigente-vigente-ninguna,medicina,1
MX,int-101-roma-norte-06700-cuauhtemoc-ciudad-de-mexico-09006090375-02-05-2025-vigente-vigente-ninguna,medicina,1
MX,int-103-letran-valle-03650-benito-juarez,medicina,1
MX,int-18-noria-de-montes-59000-sahuayo,medicina,1
MX,int-2-libertad-22400-tijuana-baja-california,medicina,1
MX,int-2-mexico-nuevo-11260-miguel-hidalgo,medicina,1
MX,int-24-09850-iztapalapa,medicina,1
MX,int-3-cuajimalpa-05000-cuajimalpa,medicina,1
MX,int-3-cuajimalpa-05000-cuajimalpa-ciudad-de-mexico-09005090069-09-06-2023-vigente-vigente-ninguna,medicina,1
MX,int-3-granjas-esmeralda-09810-iztapalapa-09009090215-19-04-2022-vigente-vigente-ninguna,medicina,1
MX,int-3-roma-norte-06700-cuauhtemoc,medicina,1
MX,int-4-a-arvide-01280-alvaro-obregon,medicina,1
MX,int-4-b-jardinadas-59680-zamora,medicina,1
MX,int-402,medicina,1
MX,int-7-anexo-1-06100-cuauhtemoc,medicina,1
MX,int-902-roma-sur-06760-cuauhtemoc-ciudad-de-mexico-09006090339-31-05-2019-psicotropicos-grupos-ii-y-iii-revocada-articulo-380-fraccion-xi-de,medicina,1
MX,int-a-barrio-san-pedro-16090-xochimilco,medicina,1
MX,int-a-culhuacan-09800-iztapalapa,medicina,1
MX,int-a-culhuacan-09800-iztapalapa-ciudad-de-mexico-09009090009-05-09-2023-vigente-vigente-ninguna,medicina,1
MX,int-a-del-carmen-04100-coyoacan-ciudad-de-mexico-09004090171-08-06-2017-psicotropicos-fracciones-ii-y-iii-vigente-vigente-ninguna,medicina,1
MX,int-a-polanco-v-seccion-11560-miguel-hidalgo,medicina,1
MX,int-a-polanco-v-seccion-11560-miguel-hidalgo-ciudad-de-mexico-09011090204-13-04-2022-vigente-vigente-ninguna,medicina,1
MX,int-a-tizapan-01090-alvaro-obregon,medicina,1
MX,int-a-y-b-06400-0906090386-26-07-2024,medicina,1
MX,int-a-y-e-mesa-de-los-hornos-14420-tlalpan,medicina,1
MX,int-local-a-15000-venustiano-carranza,medicina,1
MX,int-local-a-15000-venustiano-carranza-ciudad-de-mexico-09015090081-09-07-2024-vigente-vigente-ninguna,medicina,1
MX,int-locales-702-super-manzana-4-77500-benito-juarez-quintana-roo-23005150003-26-11-2024-vigente-vigente-ninguna,medicina,1
MX,int-manzana,medicina,1
MX,int-manzana-53100-15057090007-19-09-2024-vigente-vigente-ninguna,medicina,1
MX,int-mz-delicias-62330-cuernavaca-morelos,medicina,1
MX,int-mz-delicias-62330-cuernavaca-morelos-17007150004-16-12-2024-vigente-vigente-ninguna,medicina,1
MX,int-s-n-03800-benito-juarez,medicina,1
MX,interior-6-hipodromo-06100-cuauhtemoc,medicina,1
MX,interior-a-nonoalco-03700-benito-juarez,medicina,1
MX,interior-a-nonoalco-03700-benito-juarez-ciudad-de-mexico-09003090204-23-05-2016-revocada-articulo-380-fraccion-xi-de,medicina,1
MX,interior-b-maclovio-herrera-21480-tecate-baja-california,medicina,1
MX,interior-b-maclovio-herrera-21480-tecate-baja-california-02003150001-26-11-2024-vigente-vigente-ninguna,medicina,1
MX,interior-b-palmas-polanco-11560-miguel-hidalgo-09011090183-07-03-2016-vigente-vigente-ninguna,medicina,1
MX,irapuato,farmacia,537
MX,irapuato,abogado,223
MX,irapuato,extranjeria,154
MX,irapuato,fiscal,154
MX,irapuato,carpinteria,122
MX,irapuato,ingenieria,67
MX,irapuato,arquitecto,36
MX,irapuato,notario,31
MX,irapuato,medicina,29
MX,irapuato,electricidad,22
MX,irapuato,fisioterapia,20
MX,irapuato,mecanica,15
MX,irapuato,fontaneria,15
MX,irapuato,itv,12
MX,irapuato,hvac,6
MX,irapuato,veterinario,4
MX,irapuato,dentista,3
MX,irapuato,psicologia,1
MX,irimbo,abogado,3
MX,isla-mujeres,mecanica,34
MX,isla-mujeres,medicina,20
MX,isla-mujeres,fiscal,9
MX,isla-mujeres,carpinteria,8
MX,isla-mujeres,abogado,5
MX,isla-mujeres,farmacia,3
MX,isla-mujeres,psicologia,2
MX,isla-mujeres,dentista,2
MX,isla-mujeres,enfermeria,1
MX,isla-mujeres,ingenieria,1
MX,isla-mujeres,arquitecto,1
MX,ixmiquilpan,farmacia,140
MX,ixmiquilpan,fiscal,66
MX,ixmiquilpan,extranjeria,55
MX,ixmiquilpan,abogado,55
MX,ixmiquilpan,medicina,26
MX,ixmiquilpan,carpinteria,22
MX,ixmiquilpan,dentista,16
MX,ixmiquilpan,psicologia,13
MX,ixmiquilpan,notario,10
MX,ixmiquilpan,arquitecto,9
MX,ixmiquilpan,ingenieria,7
MX,ixmiquilpan,itv,3
MX,ixmiquilpan,fontaneria,2
MX,ixmiquilpan,fisioterapia,1
MX,ixmiquilpan,enfermeria,1
MX,ixtapaluca,extranjeria,97
MX,ixtapaluca,abogado,92
MX,ixtapaluca,fiscal,25
MX,ixtapaluca,carpinteria,7
MX,ixtapaluca,arquitecto,6
MX,ixtapaluca,farmacia,4
MX,ixtapaluca,fontaneria,4
MX,ixtapaluca,electricidad,2
MX,ixtapaluca,psicologia,1
MX,ixtapaluca,notario,1
MX,ixtapaluca,ingenieria,1
MX,ixtapan-de-la-sal,abogado,8
MX,ixtlahuaca,abogado,45
MX,ixtlahuaca,extranjeria,45
MX,ixtlahuaca,fiscal,14
MX,ixtlahuaca,carpinteria,5
MX,ixtlahuaca,arquitecto,5
MX,ixtlahuaca,farmacia,2
MX,ixtlahuaca,veterinario,1
MX,ixtlahuaca,ingenieria,1
MX,ixtlahuaca,medicina,1
MX,ixtlahuaca,notario,1
MX,ixtlahuacan-de-los-membrillos,abogado,1
MX,ixtlahuacan-del-rio,abogado,1
MX,ixtlan-del-rio,abogado,9
MX,iztacalco,farmacia,599
MX,iztacalco,fiscal,197
MX,iztacalco,carpinteria,107
MX,iztacalco,electricidad,87
MX,iztacalco,mecanica,69
MX,iztacalco,medicina,59
MX,iztacalco,arquitecto,41
MX,iztacalco,abogado,35
MX,iztacalco,ingenieria,24
MX,iztacalco,cerrajero,22
MX,iztacalco,fontaneria,14
MX,iztacalco,dentista,12
MX,iztacalco,psicologia,6
MX,iztacalco,fisioterapia,6
MX,iztacalco,extranjeria,4
MX,iztacalco,itv,3
MX,iztacalco,hvac,2
MX,iztacalco,notario,1
MX,iztapalapa,farmacia,3299
MX,iztapalapa,fiscal,645
MX,iztapalapa,carpinteria,526
MX,iztapalapa,mecanica,398
MX,iztapalapa,electricidad,359
MX,iztapalapa,medicina,172
MX,iztapalapa,abogado,105
MX,iztapalapa,cerrajero,96
MX,iztapalapa,arquitecto,76
MX,iztapalapa,fontaneria,65
MX,iztapalapa,ingenieria,48
MX,iztapalapa,psicologia,34
MX,iztapalapa,dentista,27
MX,iztapalapa,fisioterapia,21
MX,iztapalapa,itv,17
MX,iztapalapa,hvac,7
MX,iztapalapa,extranjeria,6
MX,iztapalapa,notario,2
MX,izucar-de-matamoros,mecanica,148
MX,izucar-de-matamoros,medicina,120
MX,izucar-de-matamoros,dentista,76
MX,izucar-de-matamoros,fiscal,57
MX,izucar-de-matamoros,abogado,51
MX,izucar-de-matamoros,extranjeria,48
MX,izucar-de-matamoros,farmacia,37
MX,izucar-de-matamoros,carpinteria,20
MX,izucar-de-matamoros,psicologia,9
MX,izucar-de-matamoros,notario,3
MX,izucar-de-matamoros,enfermeria,1
MX,jacona,farmacia,12
MX,jacona,abogado,9
MX,jacona,extranjeria,6
MX,jacona,notario,3
MX,jacona,carpinteria,2
MX,jacona,fiscal,2
MX,jala,abogado,2
MX,jalostotitlan,abogado,12
MX,jalpan-de-serra,mecanica,58
MX,jalpan-de-serra,medicina,40
MX,jalpan-de-serra,abogado,27
MX,jalpan-de-serra,fiscal,25
MX,jalpan-de-serra,dentista,19
MX,jalpan-de-serra,extranjeria,18
MX,jalpan-de-serra,psicologia,16
MX,jalpan-de-serra,farmacia,9
MX,jalpan-de-serra,carpinteria,5
MX,jalpan-de-serra,ingenieria,2
MX,jalpan-de-serra,arquitecto,2
MX,jaltenango-de-angel-albino,medicina,1
MX,jaltenco,abogado,3
MX,jamay,abogado,2
MX,jantetelco,abogado,1
MX,jaral-del-progreso,abogado,7
MX,jardines-de-91179-xalapa,medicina,1
MX,jerecuaro,abogado,10
MX,jilotepec,abogado,42
MX,jilotepec,extranjeria,41
MX,jilotepec,mecanica,20
MX,jilotepec,fiscal,12
MX,jilotepec,medicina,8
MX,jilotepec,farmacia,6
MX,jilotepec,dentista,3
MX,jilotepec,carpinteria,3
MX,jilotepec,arquitecto,2
MX,jilotepec,notario,1
MX,jiquilpan,abogado,35
MX,jiquipilas,abogado,2
MX,jiquipilas,medicina,1
MX,jiquipilco,abogado,1
MX,jitotol,abogado,3
MX,jiutepec,abogado,76
MX,jiutepec,extranjeria,72
MX,jiutepec,fiscal,13
MX,jiutepec,electricidad,7
MX,jiutepec,carpinteria,6
MX,jiutepec,fontaneria,4
MX,jiutepec,notario,4
MX,jiutepec,arquitecto,2
MX,jocotepec,extranjeria,10
MX,jocotepec,abogado,9
MX,jocotepec,fiscal,5
MX,jocotepec,notario,1
MX,jocotepec,electricidad,1
MX,jocotitlan,abogado,8
MX,jojutla,abogado,33
MX,jojutla,extranjeria,32
MX,jojutla,fiscal,11
MX,jojutla,arquitecto,1
MX,jojutla,fontaneria,1
MX,jojutla,ingenieria,1
MX,jojutla,notario,1
MX,joquicingo,abogado,1
MX,juarez-nl,electricidad,386
MX,juarez-nl,extranjeria,198
MX,juarez-nl,carpinteria,126
MX,juarez-nl,fiscal,107
MX,juarez-nl,mecanica,94
MX,juarez-nl,cerrajero,49
MX,juarez-nl,notario,29
MX,juarez-nl,fontaneria,24
MX,juarez-nl,arquitecto,15
MX,juchitan,mecanica,10
MX,juchitan,farmacia,7
MX,juchitan,fiscal,2
MX,juchitan,dentista,2
MX,juchitan,medicina,2
MX,juchitan,psicologia,1
MX,juchitan,electricidad,1
MX,juchitepec,abogado,2
MX,kanasin,mecanica,280
MX,kanasin,carpinteria,54
MX,kanasin,medicina,33
MX,kanasin,fiscal,12
MX,kanasin,farmacia,11
MX,kanasin,dentista,11
MX,kanasin,electricidad,8
MX,kanasin,psicologia,7
MX,kanasin,abogado,6
MX,kanasin,extranjeria,4
MX,kanasin,ingenieria,2
MX,la-barca,abogado,26
MX,la-huacana,abogado,1
MX,la-independencia,abogado,1
MX,la-manzanilla-de-la-paz,abogado,1
MX,la-paz-mx,extranjeria,183
MX,la-paz-mx,fiscal,118
MX,la-paz-mx,electricidad,99
MX,la-paz-mx,mecanica,60
MX,la-paz-mx,arquitecto,53
MX,la-paz-mx,carpinteria,44
MX,la-paz-mx,notario,21
MX,la-paz-mx,cerrajero,16
MX,la-paz-mx,fontaneria,13
MX,la-piedad,abogado,80
MX,la-piedad,extranjeria,66
MX,la-piedad,fiscal,43
MX,la-piedad,farmacia,11
MX,la-piedad,notario,9
MX,la-piedad,arquitecto,8
MX,la-piedad,electricidad,2
MX,la-piedad,carpinteria,1
MX,la-piedad,fontaneria,1
MX,la-trinitaria,abogado,2
MX,lagos-de-moreno,abogado,79
MX,lagos-de-moreno,extranjeria,77
MX,lagos-de-moreno,fiscal,31
MX,lagos-de-moreno,arquitecto,10
MX,lagos-de-moreno,carpinteria,5
MX,lagos-de-moreno,notario,4
MX,lagos-de-moreno,electricidad,1
MX,lazaro-cardenas,abogado,62
MX,lazaro-cardenas,extranjeria,50
MX,lazaro-cardenas,fiscal,36
MX,lazaro-cardenas,mecanica,35
MX,lazaro-cardenas,medicina,17
MX,lazaro-cardenas,farmacia,14
MX,lazaro-cardenas,carpinteria,12
MX,lazaro-cardenas,notario,8
MX,lazaro-cardenas,arquitecto,6
MX,lazaro-cardenas,dentista,5
MX,lazaro-cardenas,psicologia,4
MX,lazaro-cardenas,electricidad,2
MX,leon-mx,farmacia,2560
MX,leon-mx,fiscal,758
MX,leon-mx,carpinteria,566
MX,leon-mx,medicina,495
MX,leon-mx,extranjeria,413
MX,leon-mx,abogado,241
MX,leon-mx,arquitecto,154
MX,leon-mx,electricidad,140
MX,leon-mx,notario,124
MX,leon-mx,ingenieria,103
MX,leon-mx,veterinario,79
MX,leon-mx,fontaneria,42
MX,leon-mx,itv,31
MX,leon-mx,mecanica,9
MX,leon-mx,hvac,7
MX,lerdo,abogado,1
MX,lerdo-dgo,fiscal,6
MX,lerdo-dgo,extranjeria,4
MX,lerdo-dgo,notario,3
MX,lerdo-dgo,fontaneria,3
MX,lerdo-dgo,electricidad,2
MX,lerma,extranjeria,25
MX,lerma,fiscal,9
MX,lerma,abogado,6
MX,lerma,carpinteria,3
MX,lerma,arquitecto,3
MX,lerma,notario,2
MX,lerma,fontaneria,2
MX,lerma,farmacia,1
MX,libres,mecanica,79
MX,libres,abogado,45
MX,libres,extranjeria,44
MX,libres,medicina,39
MX,libres,dentista,28
MX,libres,farmacia,17
MX,libres,psicologia,13
MX,libres,fiscal,13
MX,libres,arquitecto,10
MX,libres,ingenieria,3
MX,libres,carpinteria,2
MX,libres,notario,1
MX,linares,abogado,22
MX,loc,medicina,3
MX,loc-1-03920-benito-juarez,medicina,1
